"Block,""Instancia"",""Rep"",""Algorithm"",""Y"""
"62,130,4,""Alg1"",7005495.68300039"
"62,130,4,""Alg2"",8630842.62428458"
"62,130,5,""Alg1"",6318455.43737156"
"62,130,5,""Alg2"",10445870.8223135"
"62,130,6,""Alg1"",7207513.66711748"
"62,130,6,""Alg2"",9888069.79947782"
"62,130,7,""Alg1"",6761680.06997889"
"62,130,7,""Alg2"",9076726.46040992"
"62,130,8,""Alg1"",7923279.30132488"
"62,130,8,""Alg2"",10683303.5749174"
"62,130,9,""Alg1"",7963516.97052386"
"62,130,9,""Alg2"",9516407.63277054"
"62,130,10,""Alg1"",7968436.76853867"
"62,130,10,""Alg2"",9405791.90911245"
"62,130,11,""Alg1"",7268477.97648198"
"62,130,11,""Alg2"",9652795.02443067"
"62,130,12,""Alg1"",7412876.81185707"
"62,130,12,""Alg2"",7404820.09254418"
"62,130,13,""Alg1"",7058925.51840188"
"62,130,13,""Alg2"",9863293.45805979"
"62,33,14,""Alg1"",213501.40807268"
"62,33,14,""Alg2"",776653.279453635"
"62,33,15,""Alg1"",137269.137867645"
"62,33,15,""Alg2"",784128.167078674"
"62,130,16,""Alg1"",6207497.77394389"
"62,130,16,""Alg2"",9324234.67453707"
"62,33,17,""Alg1"",176751.154964455"
"62,33,17,""Alg2"",808122.487050184"
"62,33,18,""Alg1"",81806.9098836036"
"62,33,18,""Alg2"",859984.488699817"
"62,130,19,""Alg1"",7653787.32903166"
"62,130,19,""Alg2"",9348167.03175225"
"62,130,20,""Alg1"",7867624.51100086"
"62,130,20,""Alg2"",9676751.23096304"
"62,130,21,""Alg1"",6286036.76378918"
"62,130,21,""Alg2"",10120548.3853751"
"62,33,22,""Alg1"",200361.849951315"
"62,33,22,""Alg2"",818900.162452899"
"62,130,23,""Alg1"",7797216.43021167"
"62,130,23,""Alg2"",10094973.1333906"
"62,130,24,""Alg1"",7743892.71782425"
"62,130,24,""Alg2"",8569058.33031303"
"62,130,25,""Alg1"",7612773.57426986"
"62,130,25,""Alg2"",8944611.02438061"
"62,33,26,""Alg1"",100075.946260223"
"62,33,26,""Alg2"",869199.009186822"
"62,33,27,""Alg1"",185313.771391437"
"62,33,27,""Alg2"",911015.323796753"
"62,130,28,""Alg1"",8173141.25177591"
"62,130,28,""Alg2"",8111220.64747377"
"62,33,29,""Alg1"",228268.06372852"
"62,33,29,""Alg2"",874366.065447372"
"62,33,30,""Alg1"",202246.173849466"
"62,33,30,""Alg2"",987536.28225409"
"63,19,1,""Alg1"",13399.3667185205"
"63,19,1,""Alg2"",232173.662222471"
"63,65,2,""Alg1"",1746096.70447007"
"63,65,2,""Alg2"",4281782.2708664"
"63,19,3,""Alg1"",16208.802233843"
"63,19,3,""Alg2"",229187.763760606"
"63,19,4,""Alg1"",8077.29794428354"
"63,19,4,""Alg2"",274883.545604432"
"63,19,5,""Alg1"",15819.4395715682"
"63,19,5,""Alg2"",179516.226503486"
"63,65,6,""Alg1"",1533417.89862765"
"63,65,6,""Alg2"",2438738.50833582"
"63,65,7,""Alg1"",1260658.10607202"
"63,65,7,""Alg2"",3699018.88774015"
"63,19,8,""Alg1"",34092.0048685747"
"63,19,8,""Alg2"",159099.617160861"
"63,65,9,""Alg1"",1414576.94157616"
"63,65,9,""Alg2"",2569492.94713943"
"63,65,10,""Alg1"",1776022.50835922"
"63,65,10,""Alg2"",2588167.15074402"
"63,19,11,""Alg1"",19798.2076519371"
"63,19,11,""Alg2"",259783.05989293"
"63,65,12,""Alg1"",1488905.98949283"
"63,65,12,""Alg2"",3819827.47339557"
"63,19,13,""Alg1"",9160.85033533054"
"63,19,13,""Alg2"",197335.809949428"
"63,19,14,""Alg1"",15840.374047982"
"63,19,14,""Alg2"",284286.583621416"
"63,19,15,""Alg1"",11083.5215348296"
"63,19,15,""Alg2"",286100.299119939"
"63,19,16,""Alg1"",14226.1071570939"
"63,19,16,""Alg2"",228464.77891229"
"63,65,17,""Alg1"",1173840.77126876"
"63,65,17,""Alg2"",4093017.40899612"
"63,65,18,""Alg1"",1696598.23815477"
"63,65,18,""Alg2"",3665604.28485075"
"63,65,19,""Alg1"",1651526.28659322"
"63,65,19,""Alg2"",3764682.69981981"
"63,19,20,""Alg1"",14086.3278012923"
"63,19,20,""Alg2"",295544.509421045"
"63,65,21,""Alg1"",1654902.58796917"
"63,65,21,""Alg2"",3986948.08753875"
"63,19,22,""Alg1"",4469.26500856521"
"63,19,22,""Alg2"",292556.213713815"
"63,65,23,""Alg1"",2006493.08646504"
"63,65,23,""Alg2"",3272040.57415761"
"63,65,24,""Alg1"",1765734.98474843"
"63,65,24,""Alg2"",3201788.14474775"
"63,65,25,""Alg1"",1654649.72094315"
"63,65,25,""Alg2"",4572202.60226531"
"63,65,26,""Alg1"",1804284.23729032"
"63,65,26,""Alg2"",4153210.34322615"
"63,19,27,""Alg1"",22135.4452824213"
"63,19,27,""Alg2"",242457.354888823"
"63,19,28,""Alg1"",7943.95099329668"
"63,19,28,""Alg2"",250759.950137069"
"63,65,29,""Alg1"",1036938.36952216"
"63,65,29,""Alg2"",3375433.25031105"
"63,19,30,""Alg1"",10448.8405615627"
"63,19,30,""Alg2"",245041.027180175"
"64,79,1,""Alg1"",3306373.86199796"
"64,79,1,""Alg2"",5852735.86793711"
"64,79,2,""Alg1"",2550677.14761901"
"64,79,2,""Alg2"",4510197.39213283"
"64,150,3,""Alg1"",8566305.34199053"
"64,150,3,""Alg2"",10562713.4709035"
"64,150,4,""Alg1"",6775685.47262303"
"64,150,4,""Alg2"",10333669.7046383"
"64,79,5,""Alg1"",2334246.73064252"
"64,79,5,""Alg2"",5682810.28694348"
"64,150,6,""Alg1"",10667540.8925937"
"64,150,6,""Alg2"",9452538.68930344"
"64,79,7,""Alg1"",3257343.64618555"
"64,79,7,""Alg2"",4854002.90429993"
"64,79,8,""Alg1"",3051044.83735344"
"64,79,8,""Alg2"",4927393.36663724"
"64,79,9,""Alg1"",3425273.27667316"
"64,79,9,""Alg2"",4909481.49399118"
"64,79,10,""Alg1"",2585489.53863706"
"64,79,10,""Alg2"",5479253.88311095"
"64,150,11,""Alg1"",9233766.34287118"
"64,150,11,""Alg2"",11036176.9827967"
"64,150,12,""Alg1"",9075389.78723249"
"64,150,12,""Alg2"",11707535.0279745"
"64,150,13,""Alg1"",9705619.484113"
"64,150,13,""Alg2"",10593393.3625027"
"64,79,14,""Alg1"",3257542.91230569"
"64,79,14,""Alg2"",5054490.69167629"
"64,79,15,""Alg1"",2851309.95408978"
"64,79,15,""Alg2"",5110799.04874633"
"64,150,16,""Alg1"",10009491.8304729"
"64,150,16,""Alg2"",11595885.1983712"
"64,150,17,""Alg1"",9891432.24417469"
"64,150,17,""Alg2"",11934542.7266461"
"64,79,18,""Alg1"",2822860.56895003"
"64,79,18,""Alg2"",4402178.8329722"
"64,79,19,""Alg1"",2253166.80158062"
"64,79,19,""Alg2"",4527148.77183431"
"64,150,20,""Alg1"",8795672.92698363"
"64,150,20,""Alg2"",11581725.9770899"
"64,79,21,""Alg1"",2580341.11699535"
"64,79,21,""Alg2"",4194169.81223629"
"64,79,22,""Alg1"",2416076.38397853"
"64,79,22,""Alg2"",5326372.50777145"
"64,79,23,""Alg1"",2843261.87133679"
"64,79,23,""Alg2"",5746667.88460238"
"64,79,24,""Alg1"",3458381.322088"
"64,79,24,""Alg2"",4728078.53120897"
"64,150,25,""Alg1"",8670705.53613687"
"64,150,25,""Alg2"",10910942.0604913"
"64,79,26,""Alg1"",2700130.47428448"
"64,79,26,""Alg2"",5167504.02134957"
"64,79,27,""Alg1"",3016712.82960596"
"64,79,27,""Alg2"",4992982.48453367"
"64,79,28,""Alg1"",2351913.90779352"
"64,79,28,""Alg2"",4413668.62389967"
"64,150,29,""Alg1"",7940018.84173851"
"64,150,29,""Alg2"",9583743.04538913"
"64,150,30,""Alg1"",8875514.80816182"
"64,150,30,""Alg2"",12659635.0297135"
